,Dates,PX_OPEN,PX_LAST,PX_LOW,PX_HIGH,PX_VOLUME,PE_RATIO,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,PX_TO_TANG_BV_PER_SH,PX_TO_EBITDA,PX_TO_FREE_CASH_FLOW
1813,1813,240.96,236.73,235.28,241.21,20720709,28.7218,6.4092,9.2076,7.8795,19.9962,29.1334
1814,1814,229.94,224.43,223.55,232.89,26708163,27.2295,6.0762,8.7292,7.4701,18.9573,27.6197
1815,1815,229.9,228.58,224.5,231.66,22091387,27.733,6.1886,8.8906,7.6082,19.3078,28.1304
1816,1816,225.09,232.5,224.8,233.77,15340264,28.2086,6.2947,9.0431,7.7387,19.6389,28.6128
1817,1817,237.14,235.65,233,238.46,15236691,28.5908,6.38,9.1656,7.8435,19.905,29.0005
1818,1818,235,235.53,231.727,237.59,19578125,28.5762,6.3767,9.1609,7.8395,19.8949,28.9857
1819,1819,234.99,235.94,232.15,236.14,15782452,28.6259,6.3878,9.1769,7.8532,19.9295,29.0362
1820,1820,237.79,238.79,235.55,240.83,30081291,28.9717,6.465,9.2877,7.9481,20.1702,29.3869
1821,1821,238.56,239.22,236.91,240.7,18917782,29.0239,6.4766,9.3044,7.9624,20.2066,29.4398
1822,1822,241.28,242.24,239.86,245.185,24017915,29.3903,6.5584,9.4219,8.0629,20.4617,29.8115
1823,1823,241.2,234.02,232.68,243.22,20834904,28.393,6.3359,9.1022,7.7893,19.7673,28.7999
1824,1824,234.62,235.68,232.74,237.3,18704339,28.5944,6.3808,9.1668,7.8445,19.9075,29.0042
1825,1825,232.64,216.08,215.4,233.09,76343939,26.2164,5.8501,8.4044,7.1922,18.252,26.5921
1826,1826,209.75,220.64,207.11,220.75,58514281,26.7696,5.9736,8.5818,7.3439,18.6371,27.1533
1827,1827,220.59,227.07,218.47,227.5,33927068,27.6915,5.8594,8.6166,7.1462,18.3014,34.4081
1828,1828,228.5,237.55,227.56,239,43399739,28.9695,6.1298,9.0143,7.476,19.1461,35.9961
1829,1829,239,233.42,232.61,240,30633620,28.4659,6.0232,8.8576,7.346,18.8132,35.3703
1830,1830,233.76,240.28,232.27,240.4,26206158,29.3024,6.2002,9.1179,7.5619,19.3661,36.4098
1831,1831,239.41,240.86,238.82,247.65,27887786,29.3732,6.2152,9.1399,7.5802,19.4129,36.4977
1832,1832,238.11,243.58,236.59,246.99,29791339,29.7049,6.2854,9.2431,7.6658,19.6321,36.9099
1833,1833,245,244.5,239.24,246.525,22174896,29.8171,6.3091,9.278,7.6947,19.7063,37.0493
1834,1834,243.685,245.07,239.32,245.49,22982716,29.8866,6.3238,9.2997,7.7126,19.7522,37.1357
1835,1835,247.005,239,238.42,250.15,24674874,29.1463,6.1672,9.0693,7.5216,19.263,36.2159
1836,1836,236.76,239.73,232.03,240.33,23378056,29.2354,6.186,9.097,7.5446,19.3218,36.3265
1837,1837,241.55,240.28,238.05,244.82,19133562,29.3024,6.2002,9.1179,7.5619,19.3661,36.4098
1838,1838,238,240.93,236.331,241.76,18880705,29.3817,6.217,9.1426,7.5824,19.4185,36.5083
1839,1839,241,242.03,237.86,244.16,18152413,29.5159,6.2454,9.1843,7.617,19.5072,36.675
1840,1840,240.06,245.42,235.635,246.05,20872223,29.9293,6.3329,9.3129,7.7237,19.7804,37.1887
1841,1841,246.22,241.75,240.08,246.91,19409687,29.4817,6.2382,9.1737,7.6082,19.4846,36.6326
1842,1842,240.26,239.87,238.12,241.9,15427885,29.2524,6.1897,9.1023,7.549,19.3331,36.3477
1843,1843,239.63,232.6,231.75,242.42,21771802,28.3659,6.0021,8.8265,7.3202,18.7471,35.2461
1844,1844,230.19,230.71,226.9,233.49,18325813,28.1354,5.9533000000000005,8.7547,7.2607,18.5948,34.9597
1845,1845,231.46,233.5,230.83,234.95,13163083,28.4756,6.0253,8.8606,7.3485,18.8197,35.3824
1846,1846,234.63,230.12,229.83,234.96,14170112,28.0634,5.9381,8.7323,7.2422,18.5473,34.8703
1847,1847,231.14,233.29,230.31,233.7,13588317,28.45,6.0199,8.8526,7.3419,18.8028,35.3506
1848,1848,230.22,234.5,229,234.893,20615306,28.5976,6.0511,8.8986,7.38,18.9003,35.534
1849,1849,255.82,253.67,249,255.85,53030037,30.9354,6.5458,9.626,7.9833,20.4453,38.4388
1850,1850,252.65,251.96,250.33,255.4,23134103,30.7268,6.5016,9.5611,7.9295,20.3075,38.1797
1851,1851,251.56,249.83,247.43,252.8,17183533,30.4671,6.4467,9.4803,7.8624,20.1359,37.8569
1852,1852,250.19,249.12,247.77,252.27,13088361,30.3805,6.4284,9.4533,7.8401,20.0786,37.7494
1853,1853,249.04,265.28,248.665,266.6,45241611,32.3512,6.8453,10.0666,8.348700000000001,21.3811,40.1981
1854,1854,264.08,268.44,263.43,278.89,72766364,32.7366,6.9269,10.1865,8.4481,21.6358,40.6769
1855,1855,268.04,263,259.69,273.86,30248826,32.0732,6.7865,9.98,8.2769,21.1973,39.8526
1856,1856,260.185,256.13,255.13,265.915,28238283,31.2354,6.6091999999999995,9.7193,8.0607,20.6436,38.8116
1857,1857,258.97,259.89,258.113,263.897,21428329,31.6939,6.7063,9.862,8.179,20.9467,39.3813
1858,1858,261.55,261.3,259.57,265.16,17373970,31.8659,6.7426,9.9155,8.2234,21.0603,39.595
1859,1859,262.305,261.24,258.68,262.65,14792708,31.8585,6.7411,9.9133,8.2215,21.0555,39.5859
1860,1860,262.5,261.16,259.4,264.097,13351062,31.8488,6.739,9.9102,8.219,21.049,39.5738
1861,1861,260.95,262.34,259.26,265.15,18690383,31.9927,6.7695,9.955,8.2562,21.1441,39.7526
1862,1862,261.388,262.59,261.35,267.908,23291463,32.0232,6.7759,9.9645,8.264,21.1643,39.7905
1863,1863,261.5,269.01,261.46,269.63,20299688,32.8061,6.9416,10.2081,8.4661,21.6817,40.7633
1864,1864,268.69,267.01,266.42,270.49,15538615,32.5622,6.89,10.1322,8.4031,21.5205,40.4602
1865,1865,271.07,271.39,268.77,277.248,23685603,33.0963,7.003,10.2984,8.541,21.8735,41.1239
1866,1866,272.41,280.82,270.26,283.09,42127240,34.2463,7.2463,10.6563,8.8377,22.6336,42.5529
1867,1867,284,303.91,284,304.67,69015151,37.0622,7.8422,11.5325,9.5644,24.4946,46.0517
1868,1868,300.16,293.22,292.02,301.23,30301309,35.7585,7.5663,11.1268,9.228,23.633,44.4319
1869,1869,295,293.66,290.98,297.23,17172415,35.8122,7.5777,11.1435,9.2418,23.6685,44.4985
1870,1870,293.95,293.2,291.55,296.88,17345134,35.7561,7.5658,11.126,9.2274,23.6314,44.4288
1871,1871,294.71,295.44,292.71,301.49,17320872,36.0293,7.6236,11.211,9.2979,23.8119,44.768299999999996
1872,1872,298.88,302.5,293.05,303.6,24341369,36.8902,7.8058,11.4789,9.52,24.381,45.8381
1873,1873,295.99,291.12,283.63,297.6,32294092,35.5024,7.5121,11.0471,9.1619,23.4638,44.1137
1874,1874,287.25,282.73,271.14,289,30333671,34.4793,7.2956,10.7287,8.8979,22.7875,42.8423
1875,1875,271.28,271.16,269.42,279.3,24863997,33.0683,6.9971,10.2897,8.5337,21.855,41.0891
1876,1876,275.77,273.72,271.35,278.48,22918769,33.3805,7.0631,10.3868,8.6143,22.0613,41.477
1877,1877,275.51,268.09,267.032,279.16,24814669,32.6939,6.9179,10.1732,8.4371,21.6076,40.6239
1878,1878,270.06,266.61,262.64,271.39,18913883,32.5134,6.8797,10.117,8.3905,21.4883,40.3996
1879,1879,270.95,266.15,265.7,276.64,24093830,32.4573,6.8678,10.0996,8.3761,21.4512,40.3299
1880,1880,270.67,272.42,269.3,274.52,18478530,33.222,7.0296,10.3375,8.5734,21.9566,41.28
1881,1881,267.29,263.52,261.79,272.44,29207594,32.1366,6.7999,9.9998,8.2933,21.2392,39.9314
1882,1882,258.28,254.82,250.19,261.5,31281441,31.0756,6.5754,9.669599999999999,8.0195,20.538,38.6131
1883,1883,258.405,252.53,250.05,259.2,28130767,30.7963,6.5163,9.582699999999999,7.9474,20.3535,38.2661
1884,1884,247.54,248.15,244.13,249.95,24709378,30.2622,6.4033,9.4165,7.8096,20.0004,37.6024
1885,1885,253.31,254.75,248.22,255.32,30293103,31.0671,6.5736,9.667,8.0173,20.5324,38.6025
1886,1886,255.26,249.02,248.15,257.992,19641266,30.3683,6.4258,9.4495,7.837,20.0706,37.7342
1887,1887,246.5,249.53,245.62,252.24,20006750,30.4305,6.4389,9.4689,7.853,20.1117,37.8115
1888,1888,249.4,254.82,246.61,255.75,18351311,31.0756,6.5754,9.669599999999999,8.0195,20.538,38.6131
1889,1889,259.4,256.82,254.821,259.6,18826254,31.3195,6.627,9.7455,8.0824,20.6992,38.9161
1890,1890,257.81,261.79,256.9,263.33,20215504,31.9256,6.7553,9.9341,8.2388,21.0998,39.6693
1891,1891,261.98,261.9,260.1,266.085,20142546,29.8292,6.34,9.4546,7.6199,20.4139,38.916
1892,1892,265.35,266.63,264.8,268.33,20009801,30.3679,6.4545,9.6253,7.7575,20.7826,39.6189
1893,1893,261.21,259.94,259.18,265.15,16367597,29.6059,6.2926,9.3838,7.5629,20.2611,38.6248
1894,1894,262.2,264.65,260.84,264.865,12822252,30.1424,6.4066,9.5538,7.6998999999999995,20.6282,39.3246
1895,1895,261.78,258.66,258.24,265.69,18696917,29.4601,6.2616,9.3376,7.5256,20.1614,38.4346
1896,1896,259.21,258.12,254.82,260.18,23133417,29.3986,6.2485,9.3181,7.5099,20.1193,38.3543
1897,1897,259.75,263.76,259.149,264.62,16312762,30.041,6.385,9.5217,7.674,20.5589,39.1924
1898,1898,264.52,264.45,262.17,264.75,14107803,30.1196,6.4017,9.5466,7.6941,20.6127,39.2949
1899,1899,270.2,275.75,267.87,280.18,31019256,31.4066,6.6753,9.9545,8.0229,21.4934,40.974
1900,1900,277.58,276.14,273.39,279.1,18063343,31.451,6.6847,9.9686,8.0342,21.5238,41.032
1901,1901,277.62,271.82,271.5,278.75,15601154,30.959,6.5801,9.8127,7.9085,21.1871,40.39
1902,1902,267.6,266.72,263.67,269.04,15416064,30.3781,6.4567,9.6286,7.7600999999999996,20.7896,39.6322
1903,1903,267.375,265.93,265.3,271.37,16622702,30.2882,6.4376,9.6,7.7372,20.728,39.5148
1904,1904,265.53,261.4,259.88,268.55,13586955,29.7722,6.3279,9.4365,7.6054,20.3749,38.8417
1905,1905,263.06,267.56,262.88,269.7,18763246,30.4738,6.477,9.6589,7.7846,20.8551,39.757
1906,1906,279.56,278.73,276.37,283.05,28998638,31.746,6.7474,10.0621,8.1096,21.7257,41.4168
1907,1907,279.87,278.12,275.04,282.45,16720026,31.6765,6.7327,10.0401,8.0918,21.6782,41.3262
1908,1908,278.802,284.79,276.82,285.24,17535155,32.4362,6.8941,10.2809,8.2859,22.1981,42.3173
1909,1909,283.16,277.11,274.26,285.23,21322925,31.5615,6.7082,10.0036,8.0624,21.5994,41.1761
1910,1910,278.76,283.29,276.31,284.51,16287249,32.2654,6.8578,10.2267,8.2422,22.0812,42.0944
1911,1911,278.79,267.67,267.26,278.79,23121808,30.4863,6.4797,9.6629,7.7878,20.8636,39.7734
1912,1912,276.55,280.83,273.78,283.6,32368118,31.9852,6.7983,10.1379,8.1707,21.8894,41.7288
1913,1913,274.5,263.11,259.1,276.7,47299002,29.967,6.3693,9.4982,7.6551,20.5082,39.0958
1914,1914,264.6,261.36,257.34,270.47,27165679,29.7677,6.3269,9.4351,7.6042,20.3718,38.8358
1915,1915,263.16,265.3,260.88,270.05,17961859,30.2164,6.4223,9.5773,7.7188,20.6789,39.4212
1916,1916,281,287.38,278.62,288.94,35364424,32.7312,6.9568,10.3744,8.3612,22.3999,42.7021
1917,1917,291.897,294.68,288.95,297.38,23823633,33.5626,7.1335,10.6379,8.5736,22.9689,43.7868
1918,1918,293.95,293.41,288.06,294.6,13890974,33.418,7.1028,10.5921,8.5367,22.87,43.5981
1919,1919,289.87,278.77,278.53,292.58,25117650,31.7506,6.7484,10.0636,8.1107,21.7288,41.4227
1920,1920,273.1,272.43,264,274,29067691,31.0285,6.5949,9.8347,7.9263,21.2347,40.4807
1921,1921,273.47,276.48,272.48,278.4,14956950,31.4897,6.693,9.9809,8.0441,21.5503,41.0825
1922,1922,277.18,275.08,274.43,279.75,12914206,31.3303,6.6591000000000005,9.9304,8.0034,21.4412,40.8744
1923,1923,277.72,276.95,273.1,277.76,10400101,31.5433,6.7043,9.9979,8.0578,21.587,41.1523
1924,1924,275.05,278.96,274.63,279.41,12970352,31.7722,6.753,10.0704,8.1163,21.7436,41.451
1925,1925,277.68,275,273.29,277.68,15040297,31.3212,6.6571,9.9275,8.001,21.435,40.8626
1926,1926,274.52,271.97,271.84,277.389,12152945,30.9761,6.5838,9.8181,7.9129000000000005,21.1988,40.4123
1927,1927,271.025,272.94,269.19,273.47,12963658,31.0866,6.6073,9.8531,7.9411000000000005,21.2744,40.5565
1928,1928,272.56,269.7,269.41,273,18122412,30.7175,6.5288,9.7361,7.8468,21.0219,40.075
1929,1929,270.89,268.43,264.53,270.947,20990786,30.5729,6.4981,9.6903,7.8099,20.9229,39.8863
1930,1930,268.49,276.92,267.87,277.82,16930424,31.5399,6.7036,9.9968,8.0569,21.584600000000002,41.1479
1931,1931,278.14,275.59,272.65,280.18,12467009,31.3884,6.6714,9.9488,8.0182,21.481,40.9502
1932,1932,277.39,277.81,274.82,279.13,7808426,31.6412,6.7251,10.0289,8.0828,21.654,41.2801
1933,1933,276.03,276.97,271.01,277.7,16693336,31.5456,6.7048,9.9986,8.0584,21.5885,41.1553
1934,1934,279.16,286.55,278.96,289.3,20777906,32.6367,6.9367,10.3444,8.3371,22.3353,42.5788
1935,1935,285.36,287.52,280.825,291.78,17361624,32.7472,6.9602,10.3794,8.3653,22.4109,42.7229
1936,1936,286.25,281.85,281.07,286.65,12921694,32.1014,6.8229,10.1748,8.2003,21.9689,41.8804
1937,1937,280.3,279.7,279.3,283.46,10880299,31.8565,6.7709,10.0971,8.1378,21.8013,41.5609
1938,1938,279.19,285.58,278.2,288.49,13007665,32.5262,6.9132,10.3094,8.3089,22.2596,42.4347
1939,1939,286.01,283.4,281.55,286.427,10747650,32.2779,6.8605,10.2307,8.2454,22.0897,42.1107
1940,1940,283.66,277.92,271.75,287.63,25189707,31.6538,6.7278,10.0329,8.086,21.6626,41.2964
1941,1941,275.535,277.12,271.86,278.73,20065091,31.5626,6.7084,10.004,8.0627,21.6002,41.1776
1942,1942,274.53,273.55,270.25,276.48,14391401,31.156,6.622,9.8751,7.9589,21.322,40.6471
1943,1943,273.372,274.19,271.56,277.22,16376880,31.2289,6.6375,9.8982,7.9775,21.3718,40.7422
1944,1944,274.83,275.55,267.47,276.08,23979461,31.3838,6.6704,9.9473,8.017,21.477899999999998,40.9443
1945,1945,274.76,275.67,272.51,277.86,15884999,31.3975,6.6733,9.9517,8.0205,21.4872,40.9621
1946,1946,277.07,274.48,273.61,280.44,16377844,31.262,6.6445,9.9087,7.9859,21.3945,40.7853
1947,1947,275.775,276.4,271.14,278,26693249,31.4806,6.691,9.978,8.0418,21.5441,41.0706
1948,1948,272.978,272.79,267.79,274.67,16553740,31.0695,6.6036,9.8477,7.9367,21.2627,40.5342
1949,1949,271.5,267.09,264.63,271.5,17334999,30.4203,6.4656,9.6419,7.7709,20.8184,39.6872
1950,1950,266.89,268.11,266.23,272.17,14329038,30.5364,6.4903,9.6787,7.8006,20.8979,39.8388
1951,1951,268.875,267.4,266.2,270.4,6702033,30.4556,6.4731,9.6531,7.7799,20.8426,39.7333
1952,1952,268.74,277,265.66,277.3,23299707,31.549,6.7055,9.9997,8.0592,21.5909,41.1597
1953,1953,276.95,276.78,276.28,280.51,16382995,31.5239,6.7002,9.9917,8.0528,21.5737,41.1271
1954,1954,277.95,271.87,271.71,278.08,11803795,30.9647,6.5814,9.8145,7.91,21.191,40.3975
1955,1955,272,273.16,269.81,277.09,12900408,27.0455,6.0662,9.0566,7.1649,19.0245,32.9465
1956,1956,274.78,268.94,265.2,275,15106113,26.6277,5.9725,8.9167,7.0542,18.7306,32.4375
1957,1957,268.29,270.97,268.211,272.4,9871557,26.8287,6.0176,8.984,7.1075,18.872,32.6824
1958,1958,262,263.31,260.01,267.75,24354149,26.0703,5.8475,8.7301,6.9066,18.3385,31.7585
1959,1959,265.9,268.74,264.78,271.61,15789756,26.6079,5.968,8.9101,7.049,18.7167,32.4134
1960,1960,268.31,267.57,263.18,268.95,18528251,26.4921,5.9421,8.8713,7.0183,18.6352,32.2723
1961,1961,260.48,256.84,255.9,263.47,30412286,25.4297,5.7038,8.5155,6.7369,17.8879,30.9781
1962,1962,256.63,251.09,250.3,259.72,26449943,24.8604,5.5761,8.3249,6.586,17.4874,30.2846
1963,1963,251.55,251.64,249.2,253.95,19528938,24.9149,5.5883,8.3431,6.6005,17.5257,30.3509
1964,1964,253.4,245.64,244.61,255.03,29739404,24.3208,5.455,8.1442,6.4431,17.1078,29.627299999999998
1965,1965,247.9,251.36,247.16,253.86,24942930,24.8871,5.5821,8.3339,6.5931,17.5062,30.3172
1966,1966,256.9,261.1,252.72,262.2,28028546,25.8515,5.7984,8.6568,6.8486,18.1846,31.4919
1967,1967,268.93,267.48,263.6,270.32,25199919,26.4832,5.9401,8.8683,7.0159,18.6289,32.2614
1968,1968,269.26,272.87,267.49,273.6,20838687,27.0168,6.0598,9.047,7.1573,19.0043,32.9115
1969,1969,272.01,274.5,272,278.47,21954042,27.1782,6.096,9.1011,7.2001,19.1178,33.1081
1970,1970,278.14,278.01,271.51,280.1,19086990,27.5257,6.1739,9.2174,7.2921,19.3623,33.5315
1971,1971,278.14,282.05,277.81,285.39,19373636,27.9257,6.2636,9.3514,7.3981,19.6436,34.0188
1972,1972,282.53,272.14,268.12,283.45,35346194,26.9446,6.0435,9.0228,7.1382,18.9535,32.8235
1973,1973,277.18,265,264.7,286.79,37758844,26.2376,5.885,8.7861,6.9509,18.4562,31.9623
1974,1974,265.3,258.33,254.85,266.56,30389499,25.5772,5.7369,8.5649,6.7759,17.9916,31.1578
1975,1975,259.52,262.01,254.91,264.17,22914255,25.9416,5.8186,8.687,6.8725000000000005,18.2479,31.6017
1976,1976,264,267.08,263.27,268.85,17320788,26.4436,5.9312000000000005,8.855,7.0054,18.601,32.2132
1977,1977,265.62,266.65,263.84,269.2,14223377,26.401,5.9216,8.8408,6.9942,18.5711,32.1613
1978,1978,267.01,266.49,264,268.16,16059958,26.3851,5.9181,8.8355,6.99,18.56,32.142
1979,1979,266.8,268.1,265.67,269.17,12454367,26.5446,5.9538,8.8889,7.0322,18.6721,32.3362
1980,1980,268.75,266.58,265,269.86,13755191,26.3941,5.9201,8.8385,6.9923,18.5662,32.1529
1981,1981,266.44,269.45,265.75,273.39,14613375,26.6782,5.9838000000000005,8.9336,7.0676,18.7661,32.499
1982,1982,272.447,271.87,267.72,273.8,14687152,26.9178,6.0376,9.0139,7.1311,18.9346,32.7909
1983,1983,271.89,270.39,268.49,273.58,12828572,26.7713,6.0047,8.9648,7.0923,18.8316,32.6124
1984,1984,270.52,270.5,268.34,271.18,9097597,26.7822,6.0071,8.9684,7.0952,18.839199999999998,32.6257
1985,1985,270.8,273.97,270.05,276.6,15417243,27.1257,6.0842,9.0835,7.1862,19.0809,33.0442
1986,1986,271.24,273.57,269.58,273.97,12763240,27.0861,6.0753,9.0702,7.1757,19.053,32.996
1987,1987,269.565,269.39,266.03,271.95,15249134,26.6723,5.9825,8.9316,7.066,18.7619,32.4918
1988,1988,269.86,261.56,260.15,270.27,25622587,25.897,5.8086,8.672,6.8607,18.2166,31.5474
1989,1989,257.95,260.33,257.53,263.07,17434873,25.7752,5.7813,8.6313,6.8284,18.1309,31.3991
1990,1990,259.5,265.855,254.96,267.46,21924557,26.3223,5.904,8.8144,6.9733,18.5157,32.0654
1991,1991,262.325,264.31,258.39,266.38,15736123,26.1693,5.8697,8.7632,6.9328,18.4081,31.8791
1992,1992,262.3,254.69,254.04,266.94,19053142,25.2168,5.656,8.4443,6.6805,17.7381,30.7188
1993,1993,256.47,257.62,256.47,265.55,26619517,25.5069,5.7211,8.5414,6.7573,17.9422,31.0722
1994,1994,260.82,264.91,257.904,266.65,22157255,26.2287,5.883,8.7831,6.9485,18.4499,31.9515
1995,1995,265.78,259,258.65,266.71,15191722,25.6436,5.7517,8.5872,6.7935,18.0383,31.2386
1996,1996,260.29,255.41,255.1,260.99,15513515,25.2881,5.672,8.4681,6.6993,17.7883,30.8056
1997,1997,256.47,257.64,253.5,266.49,31626463,25.5089,5.7215,8.5421,6.7578,17.9436,31.0746
1998,1998,260.67,264.28,255.61,265.45,26820055,26.1663,5.869,8.7622,6.932,18.406,31.8755
1999,1999,265.55,255.31,255.05,265.58,18391768,25.2782,5.6698,8.4648,6.6967,17.7813,30.7936
2000,2000,261.175,265.74,259.81,268.53,22039740,26.3109,5.9014,8.8106,6.9703,18.5077,32.0516
2001,2001,268.64,264.9,262.87,268.97,14210318,26.2277,5.8828,8.7828,6.9483,18.4492,31.9503
2002,2002,268.11,273.88,267.82,277.9,21833979,27.1168,6.0822,9.0805,7.1838,19.0746,33.0334
2003,2003,269.14,268.4,264.02,269.74,20600198,26.5743,5.9605,8.8988,7.0401,18.693,32.3724
2004,2004,269.08,273.75,268.5,275.96,16856746,27.104,6.0793,9.0762,7.1804,19.0656,33.0177
2005,2005,276.085,279.28,274.8,282.14,22437665,27.6515,6.2021,9.2595,7.3255,19.4507,33.6847
2006,2006,275.705,284.01,275.41,286.23,21315044,28.1198,6.3072,9.4164,7.4495000000000005,19.7801,34.2552
2007,2007,279.87,278.62,278.28,285.19,18754853,27.5861,6.1875,9.2377,7.3081,19.4048,33.6051
2008,2008,281.22,290.11,281.195,292.8,38930536,28.7238,6.4426,9.6186,7.6095,20.205,34.9909
2009,2009,290.45,293.54,286.75,299.705,28273073,29.0634,6.5188,9.7323,7.6995000000000005,20.4439,35.4046
2010,2010,293.15,290.63,289.81,298,23000929,28.7752,6.4542,9.6358,7.6232,20.2412,35.0536
2011,2011,291,282.14,281.16,291.72,18675046,27.9347,6.2656,9.3544,7.4005,19.6499,34.0296
2012,2012,280.98,278.74,277.75,288.06,24505648,27.598,6.1901,9.2416,7.3113,19.4131,33.6195
2013,2013,278.302,283.02,277.77,284.5,17629185,28.0218,6.2852,9.3835,7.4236,19.7112,34.1358
2014,2014,285.77,290.82,284.7,293.18,21718831,28.7941,6.4584,9.6421,7.6281,20.2544,35.0765
2015,2015,289.83,288,286.7,292.47,17474537,28.5149,6.3958,9.5487,7.5542,20.058,34.7364
2016,2016,289.99,294.53,288.61,296.5,19498157,25.195,6.2605,8.8895,7.3338,17.9283,34.7332
2017,2017,298.4,298.66,296.6,302.4,17615980,25.5483,6.3483,9.0141,7.4367,18.1797,35.2202
2018,2018,300.89,308.91,300.68,310.765,28237006,26.4251,6.5662,9.3235,7.6919,18.8036,36.429
2019,2019,308.837,306.26,305.25,311.35,17335246,26.1985,6.5098,9.2435,7.6259,18.6423,36.1165
2020,2020,306.34,313.09,305.5,314.25,22855241,26.7827,6.655,9.4496,7.796,19.0581,36.9219
2021,2021,314.85,313.02,310.05,315.88,20894148,26.776699999999998,6.6535,9.4475,7.7942,19.0538,36.9137
2022,2022,311.4,312.46,310.33,314.74,15988568,26.7288,6.6416,9.4306,7.7803,19.0197,36.8476
2023,2023,311.05,311.54,307.93,312.15,10881935,26.6501,6.6221,9.4029,7.7574,18.9637,36.7391
2024,2024,312.21,309.76,309.32,314.428,14036927,26.4979,6.5842,9.3491,7.7131,18.8554,36.5292
2025,2025,307.3,302.82,301.95,308.03,17421393,25.9042,6.4367,9.1397,7.5402000000000005,18.4329,35.7108
2026,2026,306.34,307.82,304.1,310.14,14558273,26.3319,6.543,9.2906,7.6647,18.7373,36.3004
2027,2027,308.17,306.18,304.61,308.95,13059163,26.1916,6.5081,9.2411,7.6239,18.6374,36.107
2028,2028,305.007,302.24,300.56,307.7,14553507,25.8546,6.4244,9.1222,7.5258,18.3976,35.6424
2029,2029,301.99,302.65,297.21,305.1,16796442,25.8896,6.4331,9.1345,7.536,18.4226,35.6907
2030,2030,301.945,301.47,297.39,301.98,14863474,25.7887,6.408,9.0989,7.5066,18.3507,35.5516
2031,2031,301.33,296.52,296.04,302.92,16375350,25.3653,6.3028,8.9495,7.3834,18.0494,34.9679
2032,2032,298.76,301.13,297.15,302.59,17559498,25.7596,6.4008,9.0887,7.4982,18.33,35.5115
2033,2033,303.34,303.04,301.56,305.8,16172593,25.923000000000002,6.4414,9.1463,7.5457,18.4463,35.7367
2034,2034,304.28,303.57,301.11,305.34,15309256,25.9683,6.4527,9.1623,7.5588999999999995,18.4786,35.7992
2035,2035,307.36,307.1,305.37,310.92,33907210,26.2703,6.5277,9.2688,7.6468,18.6934,36.2155
2036,2036,330.12,329.51,321.61,331.81,56526771,28.1873,7.004,9.9452,8.2048,20.0576,38.8583
2037,2037,326.144,325.08,324.5,329.82,26332423,27.8084,6.9099,9.8115,8.0945,19.7879,38.3359
2038,2038,326.17,322.58,321.84,328.55,18719462,27.5945,6.8567,9.7361,8.0323,19.6357,38.041
2039,2039,320.025,318.36,313.12,322.19,24032557,27.2335,6.767,9.6087,7.9272,19.3788,37.5434
2040,2040,318.19,315.02,314.49,321.06,15577605,26.9478,6.696,9.5079,7.844,19.1755,37.1495
2041,2041,314.52,320.02,313.275,320.24,19012241,27.3755,6.8023,9.6588,7.9685,19.4799,37.7391
2042,2042,322.38,319.08,318.75,322.935,15916743,27.2951,6.7823,9.6304,7.9451,19.4227,37.6283
2043,2043,314.35,305.97,304.83,314.579,24239170,26.1737,6.5037,9.2347,7.6187000000000005,18.6247,36.0823
2044,2044,300.75,306.53,299.69,306.84,18920086,26.2216,6.5156,9.2516,7.6326,18.6587,36.1483
2045,2045,301.13,302.55,298.19,304.96,24641010,25.8811,6.431,9.1315,7.5335,18.4165,35.679
2046,2046,306.083,305.26,302.77,308.86,18079160,26.1129,6.4886,9.2133,7.601,18.5814,35.9985
2047,2047,309.54,315.94,309.08,316.85,19245724,27.0265,6.7156,9.5357,7.8669,19.2315,37.258
2048,2048,313.55,315.46,311.58,315.68,15401343,26.985500000000002,6.7054,9.5212,7.855,19.2023,37.2014
2049,2049,315.59,309.96,309.81,316.5,14522403,26.515,6.5885,9.3552,7.718,18.8675,36.5528
2050,2050,304.185,313.59,303.57,314.66,19106244,26.8255,6.6655999999999995,9.4647,7.8084,19.0885,36.9809
2051,2051,313.58,318.61,313.16,319.25,17320241,27.2549,6.7722999999999995,9.6162,7.9334,19.3941,37.5729
2052,2052,319.29,316.23,315.81,319.93,13600901,27.0513,6.7218,9.5444,7.8742,19.2492,37.2922
